customer_id,order_date,product_id,category_id,category_name,product_name,quantity,price,payment_method,city,review_score,gender,age,Revenue,Order Month,Order Year,Order Quarter,Age Group
61329,45633,311,10,Electronics,Laptop,2,50.52,Bank Transfer,Ashleychester,5.0,M,74,101.04,December,2024,Q4,65+
93329,45566,775,10,Electronics,Smartwatch,4,460.38,Credit Card,Johnhaven,1.0,F,44,1841.52,October,2024,Q4,36-45
26186,45439,822,50,Sports & Outdoors,Running Shoes,3,142.84,Credit Card,Rebeccaborough,5.0,M,38,428.52,May,2024,Q2,36-45
18555,45722,287,50,Sports & Outdoors,Tent,2,332.47,Credit Card,Gutierreztown,5.0,M,68,664.94,March,2025,Q1,65+
57457,45423,284,20,Fashion,Shirt,1,80.65,Cash on Delivery,South Shanehaven,5.0,unknown,37,80.65,May,2024,Q2,36-45
10825,45544,693,30,Home & Living,Blanket,1,286.34,Cash on Delivery,Port Marcusmouth,5.0,M,63,286.34,September,2024,Q3,56-65
84991,45616,434,50,Sports & Outdoors,Yoga Mat,1,198.08,Cash on Delivery,East Anthonymouth,,unknown,33,198.08,November,2024,Q4,26-35
17263,45453,542,10,Electronics,Smartwatch,5,375.27,Bank Transfer,West Charlestown,,M,47,1876.35,June,2024,Q2,46-55
43226,45544,221,10,Electronics,Headphones,1,306.53,Cash on Delivery,North David,5.0,M,32,306.53,September,2024,Q3,26-35
84629,45650,246,30,Home & Living,Pillow,4,320.72,Bank Transfer,Fritzchester,4.0,M,75,1282.88,December,2024,Q4,65+
55698,45732,776,40,Books & Stationery,Pen,4,101.01,Cash on Delivery,Lake Cynthiastad,5.0,M,48,404.04,March,2025,Q1,46-55
66122,45602,280,50,Sports & Outdoors,Yoga Mat,1,401.05,Cash on Delivery,Ryanberg,,M,46,401.05,November,2024,Q4,46-55
24487,45474,468,40,Books & Stationery,Story Book,1,372.43,Bank Transfer,Brooksfort,3.0,M,38,372.43,July,2024,Q3,36-45
60664,45516,809,30,Home & Living,Vase,3,186.36,Bank Transfer,East William,,M,21,559.08,August,2024,Q3,19-25
46781,45476,543,40,Books & Stationery,Pen,1,282.92,Cash on Delivery,New Jose,4.0,M,32,282.92,July,2024,Q3,26-35
47485,45673,868,30,Home & Living,Carpet,1,55.6,Cash on Delivery,Tatemouth,5.0,F,55,55.6,January,2025,Q1,46-55
80222,45468,543,10,Electronics,Headphones,2,212.77,Credit Card,Schroederland,5.0,F,50,425.54,June,2024,Q2,46-55
69990,45404,839,20,Fashion,Shirt,2,265.34,Cash on Delivery,Ericfurt,3.0,M,49,530.68,April,2024,Q2,46-55
89114,45487,397,30,Home & Living,Painting,3,251.63,Credit Card,New Dylan,,M,40,754.89,July,2024,Q3,36-45
61935,45396,484,30,Home & Living,Vase,3,393.51,Bank Transfer,Johnnyton,2.0,M,68,1180.53,April,2024,Q2,65+
96674,45412,674,40,Books & Stationery,Eraser,3,312.17,Bank Transfer,Reedside,,M,21,936.51,April,2024,Q2,19-25
37431,45410,736,40,Books & Stationery,Notebook,5,422.39,Bank Transfer,Lake Linda,5.0,M,26,2111.95,April,2024,Q2,26-35
13425,45549,852,30,Home & Living,Vase,4,409.58,Cash on Delivery,Port Luke,5.0,M,46,1638.32,September,2024,Q3,46-55
38547,45636,486,30,Home & Living,Carpet,3,474.17,Credit Card,West Courtneychester,4.0,M,61,1422.51,December,2024,Q4,56-65
42068,45424,529,40,Books & Stationery,Notebook,5,152.81,Cash on Delivery,Rosebury,5.0,unknown,19,764.05,May,2024,Q2,19-25
23008,45597,248,20,Fashion,Dress,5,194.27,Bank Transfer,Richardshire,3.0,unknown,53,971.35,November,2024,Q4,46-55
23420,45523,508,20,Fashion,Shirt,4,498.66,Credit Card,Port Adrianhaven,5.0,F,56,1994.64,August,2024,Q3,56-65
35117,45712,391,40,Books & Stationery,Story Book,5,224.84,Bank Transfer,Davidbury,5.0,M,60,1124.2,February,2025,Q1,56-65
79582,45674,388,40,Books & Stationery,Pen,1,78.2,Bank Transfer,Hughesfort,1.0,F,66,78.2,January,2025,Q1,65+
61272,45413,192,40,Books & Stationery,Pen,3,46.24,Cash on Delivery,North Kathryn,4.0,M,18,138.72,May,2024,Q2,0-18
67596,45703,348,50,Sports & Outdoors,Running Shoes,2,276.39,Bank Transfer,Melanieton,5.0,F,41,552.78,February,2025,Q1,36-45
60808,45665,424,50,Sports & Outdoors,Soccer Ball,3,63.59,Credit Card,Crawfordport,5.0,M,19,190.77,January,2025,Q1,19-25
87513,45416,782,50,Sports & Outdoors,Soccer Ball,2,285.98,Cash on Delivery,Taylorview,5.0,M,44,571.96,May,2024,Q2,36-45
30444,45650,651,30,Home & Living,Vase,4,61.91,Credit Card,Alexanderborough,2.0,F,38,247.64,December,2024,Q4,36-45
62506,45421,560,50,Sports & Outdoors,Tent,1,294.45,Cash on Delivery,Port Kellyview,1.0,M,65,294.45,May,2024,Q2,56-65
45719,45529,329,40,Books & Stationery,Eraser,3,348.31,Credit Card,Townsendville,3.0,M,26,1044.93,August,2024,Q3,26-35
89715,45479,941,10,Electronics,Headphones,1,213.83,Credit Card,South Lauren,,unknown,28,213.83,July,2024,Q3,26-35
58368,45634,522,20,Fashion,Dress,3,162.83,Bank Transfer,Amandamouth,5.0,F,23,488.49,December,2024,Q4,19-25
41135,45521,862,30,Home & Living,Vase,4,57.84,Cash on Delivery,Lake Emily,5.0,M,23,231.36,August,2024,Q3,19-25
78277,45674,157,30,Home & Living,Pillow,4,406.99,Credit Card,Keithland,,M,38,1627.96,January,2025,Q1,36-45
61065,45402,988,10,Electronics,Laptop,1,465.66,Cash on Delivery,West Rebekahland,1.0,M,25,465.66,April,2024,Q2,19-25
96568,45372,842,20,Fashion,Dress,1,284.33,Bank Transfer,Port Melissa,1.0,M,62,284.33,March,2024,Q1,56-65
14284,45448,865,20,Fashion,Pants,1,323.83,Bank Transfer,North Bradleymouth,3.0,F,63,323.83,June,2024,Q2,56-65
90910,45399,280,20,Fashion,Skirt,3,300.18,Bank Transfer,Johnnystad,,M,24,900.54,April,2024,Q2,19-25
42128,45609,563,30,Home & Living,Pillow,2,292.9,Cash on Delivery,North Rebeccashire,,M,46,585.8,November,2024,Q4,46-55
58130,45429,171,40,Books & Stationery,Novel,1,138.55,Bank Transfer,Lake Mallory,4.0,F,56,138.55,May,2024,Q2,56-65
40110,45476,325,50,Sports & Outdoors,Running Shoes,5,309.54,Cash on Delivery,North Johnny,,M,27,1547.7,July,2024,Q3,26-35
89076,45577,967,40,Books & Stationery,Eraser,3,94.54,Cash on Delivery,Wendychester,5.0,M,69,283.62,October,2024,Q4,65+
75860,45475,370,50,Sports & Outdoors,Tent,3,51.53,Credit Card,Patriciaberg,3.0,M,63,154.59,July,2024,Q3,56-65
22360,45401,766,10,Electronics,Laptop,3,192.92,Credit Card,Port Maxwell,4.0,M,68,578.76,April,2024,Q2,65+
37265,45413,162,20,Fashion,Shirt,3,198.02,Credit Card,Colemanmouth,4.0,F,37,594.06,May,2024,Q2,36-45
23672,45595,158,20,Fashion,Shirt,2,91.76,Bank Transfer,Aprilshire,,M,49,183.52,October,2024,Q4,46-55
22599,45685,888,40,Books & Stationery,Eraser,4,36.27,Bank Transfer,Port Sarahfort,5.0,F,18,145.08,January,2025,Q1,0-18
39126,45513,225,20,Fashion,Skirt,3,482.28,Cash on Delivery,Port Alexanderton,5.0,M,24,1446.84,August,2024,Q3,19-25
14108,45557,820,40,Books & Stationery,Pen,1,357.97,Bank Transfer,Markborough,4.0,M,55,357.97,September,2024,Q3,46-55
12544,45475,958,10,Electronics,Laptop,3,153.12,Bank Transfer,Webermouth,1.0,M,28,459.36,July,2024,Q3,26-35
49580,45651,828,40,Books & Stationery,Eraser,1,373.83,Bank Transfer,Watsonchester,4.0,M,30,373.83,December,2024,Q4,26-35
96065,45474,297,10,Electronics,Headphones,2,389.81,Bank Transfer,Hickmanside,4.0,F,62,779.62,July,2024,Q3,56-65
97353,45708,626,40,Books & Stationery,Eraser,2,117.09,Bank Transfer,North Jacobland,,F,31,234.18,February,2025,Q1,26-35
90540,45645,259,20,Fashion,Dress,4,438.66,Credit Card,Port Dawn,4.0,M,49,1754.64,December,2024,Q4,46-55
33770,45726,716,10,Electronics,Tablet,1,433.99,Credit Card,East Frankhaven,5.0,M,42,433.99,March,2025,Q1,36-45
82817,45729,486,50,Sports & Outdoors,Yoga Mat,4,431.91,Cash on Delivery,South Michael,5.0,M,29,1727.64,March,2025,Q1,26-35
27140,45521,260,20,Fashion,Pants,1,408.63,Credit Card,New Seth,4.0,F,21,408.63,August,2024,Q3,19-25
53754,45484,190,50,Sports & Outdoors,Tent,1,92.5,Cash on Delivery,East Ericview,2.0,F,73,92.5,July,2024,Q3,65+
81512,45649,976,50,Sports & Outdoors,Soccer Ball,3,76.44,Bank Transfer,East Joshua,5.0,unknown,49,229.32,December,2024,Q4,46-55
62597,45521,828,20,Fashion,Pants,1,132.34,Cash on Delivery,Ramosport,3.0,M,54,132.34,August,2024,Q3,46-55
40338,45657,310,40,Books & Stationery,Pen,5,79.66,Cash on Delivery,South Matthew,2.0,M,36,398.3,December,2024,Q4,36-45
81439,45613,792,40,Books & Stationery,Novel,2,320.48,Credit Card,Woodsport,4.0,F,21,640.96,November,2024,Q4,19-25
59486,45625,327,30,Home & Living,Vase,5,475.62,Bank Transfer,Brownbury,4.0,F,61,2378.1,November,2024,Q4,56-65
50145,45591,554,10,Electronics,Tablet,3,321.07,Cash on Delivery,Paulton,3.0,M,34,963.21,October,2024,Q4,26-35
26849,45620,667,50,Sports & Outdoors,Running Shoes,3,116.74,Bank Transfer,Gardnerberg,5.0,F,27,350.22,November,2024,Q4,26-35
99423,45534,675,30,Home & Living,Painting,5,175.5,Cash on Delivery,Adrianmouth,,F,73,877.5,August,2024,Q3,65+
10211,45496,964,30,Home & Living,Pillow,2,32.51,Cash on Delivery,Lake Michael,5.0,F,25,65.02,July,2024,Q3,19-25
47342,45534,141,10,Electronics,Laptop,4,226.23,Credit Card,Port Tammyberg,5.0,M,59,904.92,August,2024,Q3,56-65
35152,45717,106,20,Fashion,Dress,1,87.9,Bank Transfer,Christopherville,,M,64,87.9,March,2025,Q1,56-65
28742,45445,184,10,Electronics,Headphones,5,335.61,Cash on Delivery,Christinaview,,M,34,1678.05,June,2024,Q2,26-35
20004,45437,137,30,Home & Living,Blanket,3,220.32,Credit Card,Justinport,5.0,M,49,660.96,May,2024,Q2,46-55
53575,45416,622,40,Books & Stationery,Novel,3,75.02,Credit Card,Brownbury,4.0,M,33,225.06,May,2024,Q2,26-35
34224,45684,347,10,Electronics,Headphones,5,410.38,Bank Transfer,Lynnland,5.0,F,35,2051.9,January,2025,Q1,26-35
87467,45570,199,20,Fashion,Skirt,4,53.77,Credit Card,Judithbury,,M,38,215.08,October,2024,Q4,36-45
89887,45425,576,30,Home & Living,Blanket,3,197.53,Credit Card,West Stevenburgh,5.0,F,32,592.59,May,2024,Q2,26-35
71870,45656,522,10,Electronics,Smartwatch,3,286.01,Cash on Delivery,West Justin,5.0,M,56,858.03,December,2024,Q4,56-65
63842,45465,781,20,Fashion,Pants,2,460.75,Cash on Delivery,Nguyenmouth,5.0,F,68,921.5,June,2024,Q2,65+
97274,45712,560,10,Electronics,Smartphone,3,78.61,Credit Card,East Donna,4.0,M,55,235.83,February,2025,Q1,46-55
23807,45628,547,40,Books & Stationery,Notebook,5,397.63,Credit Card,Jackshire,2.0,M,53,1988.15,December,2024,Q4,46-55
74278,45578,225,50,Sports & Outdoors,Tent,1,304.0,Cash on Delivery,Harrytown,2.0,unknown,24,304.0,October,2024,Q4,19-25
27836,45452,302,10,Electronics,Headphones,4,110.67,Cash on Delivery,Brownshire,4.0,F,73,442.68,June,2024,Q2,65+
13591,45403,884,30,Home & Living,Pillow,1,394.06,Credit Card,Cameronside,4.0,M,18,394.06,April,2024,Q2,0-18
50980,45441,688,40,Books & Stationery,Eraser,2,44.8,Credit Card,New Donnatown,5.0,unknown,27,89.6,May,2024,Q2,26-35
53270,45550,848,20,Fashion,Skirt,1,431.8,Cash on Delivery,South Jessica,4.0,F,65,431.8,September,2024,Q3,56-65
47212,45379,856,20,Fashion,Skirt,4,477.68,Credit Card,Port Jordan,,M,29,1910.72,March,2024,Q1,26-35
30090,45377,493,30,Home & Living,Blanket,3,29.52,Credit Card,Joshuamouth,5.0,M,20,88.56,March,2024,Q1,19-25
47189,45422,700,30,Home & Living,Carpet,1,385.88,Bank Transfer,New Amy,5.0,M,57,385.88,May,2024,Q2,56-65
92276,45484,555,50,Sports & Outdoors,Tent,4,311.86,Bank Transfer,West Jesus,,M,63,1247.44,July,2024,Q3,56-65
84661,45386,129,20,Fashion,Pants,2,272.83,Bank Transfer,Martineztown,4.0,F,38,545.66,April,2024,Q2,36-45
62444,45579,222,10,Electronics,Headphones,3,352.35,Cash on Delivery,South Carriefurt,5.0,M,70,1057.05,October,2024,Q4,65+
94912,45610,795,20,Fashion,T-shirt,4,463.07,Credit Card,East Robert,4.0,F,70,1852.28,November,2024,Q4,65+
90560,45438,739,30,Home & Living,Blanket,2,68.53,Cash on Delivery,Lake Gabriella,,M,69,137.06,May,2024,Q2,65+
50437,45555,220,40,Books & Stationery,Notebook,2,266.27,Cash on Delivery,Port Jasmin,2.0,M,34,532.54,September,2024,Q3,26-35
50139,45636,905,30,Home & Living,Pillow,4,388.0,Credit Card,Port Vincenttown,3.0,M,53,1552.0,December,2024,Q4,46-55
22264,45377,870,50,Sports & Outdoors,Soccer Ball,1,138.85,Cash on Delivery,Danielton,5.0,F,63,138.85,March,2024,Q1,56-65
84937,45414,186,50,Sports & Outdoors,Yoga Mat,4,37.17,Cash on Delivery,Montgomeryberg,,M,45,148.68,May,2024,Q2,36-45
44793,45429,401,10,Electronics,Smartwatch,5,340.32,Credit Card,West Michellemouth,1.0,F,54,1701.6,May,2024,Q2,46-55
11164,45616,154,10,Electronics,Smartphone,5,129.83,Bank Transfer,Yatesstad,3.0,unknown,44,649.15,November,2024,Q4,36-45
53993,45722,268,20,Fashion,T-shirt,3,280.9,Cash on Delivery,Whiteborough,5.0,M,47,842.7,March,2025,Q1,46-55
15858,45555,626,30,Home & Living,Blanket,2,213.97,Cash on Delivery,Jacobville,3.0,F,51,427.94,September,2024,Q3,46-55
20025,45647,681,50,Sports & Outdoors,Yoga Mat,2,68.51,Cash on Delivery,North Debraland,5.0,M,60,137.02,December,2024,Q4,56-65
33753,45522,531,50,Sports & Outdoors,Soccer Ball,3,477.5,Credit Card,Lake Bethmouth,5.0,F,56,1432.5,August,2024,Q3,56-65
54627,45522,297,30,Home & Living,Painting,1,52.33,Bank Transfer,Taraborough,,M,42,52.33,August,2024,Q3,36-45
92393,45728,344,50,Sports & Outdoors,Yoga Mat,5,372.39,Credit Card,South Christineberg,4.0,F,63,1861.95,March,2025,Q1,56-65
25309,45528,977,40,Books & Stationery,Story Book,3,368.91,Cash on Delivery,East Anthony,5.0,M,52,1106.73,August,2024,Q3,46-55
37422,45532,444,10,Electronics,Tablet,5,21.72,Cash on Delivery,Maddenview,3.0,F,22,108.6,August,2024,Q3,19-25
99243,45682,739,10,Electronics,Headphones,2,10.72,Cash on Delivery,North Diane,3.0,F,55,21.44,January,2025,Q1,46-55
26759,45412,762,30,Home & Living,Pillow,3,110.55,Credit Card,East Loretta,4.0,unknown,44,331.65,April,2024,Q2,36-45
77451,45493,509,20,Fashion,Dress,3,55.58,Credit Card,Andersonside,5.0,F,71,166.74,July,2024,Q3,65+
41613,45709,159,30,Home & Living,Vase,5,487.53,Credit Card,Port Melissaborough,4.0,F,19,2437.65,February,2025,Q1,19-25
20019,45720,886,40,Books & Stationery,Novel,4,300.03,Credit Card,Jeremyview,4.0,unknown,34,1200.12,March,2025,Q1,26-35
76799,45604,691,20,Fashion,Dress,3,137.89,Bank Transfer,Freemanport,5.0,M,39,413.67,November,2024,Q4,36-45
14911,45675,589,30,Home & Living,Painting,2,231.85,Credit Card,New Madeline,,M,74,463.7,January,2025,Q1,65+
42185,45559,615,50,Sports & Outdoors,Soccer Ball,2,86.15,Credit Card,Lake Spencer,4.0,M,35,172.3,September,2024,Q3,26-35
36989,45648,639,10,Electronics,Smartwatch,3,185.56,Credit Card,Andersonfort,4.0,F,48,556.68,December,2024,Q4,46-55
62189,45709,650,10,Electronics,Smartphone,3,87.23,Cash on Delivery,Smithfort,3.0,F,54,261.69,February,2025,Q1,46-55
51971,45391,990,50,Sports & Outdoors,Soccer Ball,4,115.36,Bank Transfer,Port Johnport,,F,41,461.44,April,2024,Q2,36-45
42991,45528,144,30,Home & Living,Vase,1,261.6,Cash on Delivery,Stevensfurt,2.0,F,44,261.6,August,2024,Q3,36-45
61358,45714,439,20,Fashion,T-shirt,5,476.53,Bank Transfer,Port Paul,4.0,F,51,2382.65,February,2025,Q1,46-55
40849,45660,554,10,Electronics,Tablet,4,59.93,Credit Card,North Julie,,M,23,239.72,January,2025,Q1,19-25
65102,45545,294,20,Fashion,Pants,1,107.09,Bank Transfer,Port Ryanville,3.0,F,52,107.09,September,2024,Q3,46-55
93663,45407,482,10,Electronics,Smartwatch,1,297.2,Credit Card,Gonzalesside,,M,53,297.2,April,2024,Q2,46-55
92929,45578,716,40,Books & Stationery,Story Book,2,55.07,Bank Transfer,Rogersfurt,,unknown,44,110.14,October,2024,Q4,36-45
17439,45516,520,10,Electronics,Laptop,4,462.82,Bank Transfer,Marieborough,5.0,M,55,1851.28,August,2024,Q3,46-55
25536,45511,482,10,Electronics,Tablet,3,344.77,Credit Card,Lake John,3.0,unknown,43,1034.31,August,2024,Q3,36-45
45637,45587,961,30,Home & Living,Painting,3,228.55,Credit Card,East Whitney,,F,62,685.65,October,2024,Q4,56-65
36922,45582,226,20,Fashion,Dress,1,254.46,Cash on Delivery,Lake Brittanyberg,4.0,M,75,254.46,October,2024,Q4,65+
48551,45671,374,40,Books & Stationery,Story Book,3,215.43,Cash on Delivery,Deborahview,5.0,F,69,646.29,January,2025,Q1,65+
62183,45386,568,50,Sports & Outdoors,Soccer Ball,2,494.81,Cash on Delivery,Jasontown,3.0,F,52,989.62,April,2024,Q2,46-55
96862,45563,146,40,Books & Stationery,Notebook,5,457.21,Cash on Delivery,Barberside,3.0,M,29,2286.05,September,2024,Q3,26-35
94597,45654,241,10,Electronics,Headphones,2,302.59,Credit Card,Griffintown,5.0,F,28,605.18,December,2024,Q4,26-35
44994,45640,879,10,Electronics,Tablet,5,269.42,Cash on Delivery,Lake April,5.0,unknown,42,1347.1,December,2024,Q4,36-45
57366,45421,267,10,Electronics,Laptop,2,331.86,Bank Transfer,West Joshuahaven,4.0,F,32,663.72,May,2024,Q2,26-35
74049,45572,354,10,Electronics,Laptop,5,292.09,Bank Transfer,West Jonathon,3.0,F,46,1460.45,October,2024,Q4,46-55
14046,45645,689,20,Fashion,Pants,4,125.91,Bank Transfer,North Amandaland,5.0,F,24,503.64,December,2024,Q4,19-25
54645,45503,190,50,Sports & Outdoors,Soccer Ball,4,354.69,Bank Transfer,Scottmouth,5.0,F,75,1418.76,July,2024,Q3,65+
24024,45421,869,50,Sports & Outdoors,Basketball,5,419.98,Bank Transfer,Shanetown,4.0,M,55,2099.9,May,2024,Q2,46-55
57449,45585,247,10,Electronics,Smartphone,5,37.52,Cash on Delivery,Luketon,1.0,F,32,187.6,October,2024,Q4,26-35
87653,45501,653,10,Electronics,Headphones,2,459.77,Credit Card,Johnland,5.0,M,28,919.54,July,2024,Q3,26-35
76203,45385,307,20,Fashion,Dress,5,39.18,Credit Card,Port Jeffrey,4.0,unknown,61,195.9,April,2024,Q2,56-65
45679,45696,470,10,Electronics,Smartwatch,4,431.73,Credit Card,Gutierrezville,3.0,unknown,75,1726.92,February,2025,Q1,65+
83914,45485,738,40,Books & Stationery,Eraser,2,59.51,Bank Transfer,Holtbury,3.0,unknown,25,119.02,July,2024,Q3,19-25
55931,45548,431,40,Books & Stationery,Pen,2,328.1,Credit Card,East Nicole,5.0,F,46,656.2,September,2024,Q3,46-55
68792,45605,209,50,Sports & Outdoors,Yoga Mat,1,119.39,Cash on Delivery,Kevinville,5.0,M,38,119.39,November,2024,Q4,36-45
58848,45512,876,30,Home & Living,Blanket,2,97.08,Credit Card,North Jennifer,5.0,unknown,36,194.16,August,2024,Q3,36-45
13992,45563,375,40,Books & Stationery,Eraser,5,25.87,Cash on Delivery,Karenside,3.0,F,40,129.35,September,2024,Q3,36-45
33897,45454,755,50,Sports & Outdoors,Basketball,1,323.43,Credit Card,Port Joseph,5.0,M,48,323.43,June,2024,Q2,46-55
69817,45638,100,10,Electronics,Laptop,4,179.94,Bank Transfer,West Jennifer,,F,18,719.76,December,2024,Q4,0-18
88142,45605,992,10,Electronics,Headphones,3,228.85,Bank Transfer,Carlville,1.0,F,50,686.55,November,2024,Q4,46-55
43023,45609,241,30,Home & Living,Painting,5,395.64,Cash on Delivery,Lake Michaelport,,M,44,1978.2,November,2024,Q4,36-45
76411,45614,576,40,Books & Stationery,Story Book,4,443.43,Bank Transfer,Port Tony,5.0,M,57,1773.72,November,2024,Q4,56-65
53652,45457,899,40,Books & Stationery,Novel,5,416.12,Cash on Delivery,Johnmouth,5.0,F,56,2080.6,June,2024,Q2,56-65
23300,45448,737,20,Fashion,Skirt,2,46.12,Credit Card,East Mariebury,2.0,M,66,92.24,June,2024,Q2,65+
96041,45557,595,10,Electronics,Smartphone,2,177.49,Bank Transfer,Kirbyport,,M,56,354.98,September,2024,Q3,56-65
33156,45732,855,10,Electronics,Headphones,3,301.07,Cash on Delivery,New Danielberg,5.0,F,60,903.21,March,2025,Q1,56-65
81896,45677,105,40,Books & Stationery,Story Book,2,307.59,Bank Transfer,New Matthew,,M,21,615.18,January,2025,Q1,19-25
17483,45454,205,20,Fashion,Pants,4,210.55,Cash on Delivery,Lisafurt,5.0,F,48,842.2,June,2024,Q2,46-55
56269,45529,575,30,Home & Living,Painting,5,155.73,Credit Card,Leachstad,,F,57,778.65,August,2024,Q3,56-65
62764,45599,901,40,Books & Stationery,Story Book,4,36.71,Credit Card,Paulabury,4.0,M,23,146.84,November,2024,Q4,19-25
63876,45539,545,50,Sports & Outdoors,Running Shoes,2,107.84,Credit Card,Nicolebury,1.0,F,53,215.68,September,2024,Q3,46-55
76057,45476,560,10,Electronics,Tablet,4,423.45,Bank Transfer,New Rhondaborough,5.0,F,52,1693.8,July,2024,Q3,46-55
28381,45408,973,30,Home & Living,Pillow,1,324.51,Bank Transfer,Loribury,,F,35,324.51,April,2024,Q2,26-35
62323,45600,308,30,Home & Living,Blanket,5,228.43,Bank Transfer,New Terrancetown,4.0,M,26,1142.15,November,2024,Q4,26-35
13120,45389,893,30,Home & Living,Carpet,1,40.2,Cash on Delivery,New David,5.0,M,59,40.2,April,2024,Q2,56-65
78206,45521,610,30,Home & Living,Carpet,5,212.85,Cash on Delivery,North Jacob,1.0,M,18,1064.25,August,2024,Q3,0-18
63278,45443,722,40,Books & Stationery,Eraser,2,215.13,Cash on Delivery,Lake Matthew,5.0,unknown,53,430.26,May,2024,Q2,46-55
77729,45374,744,50,Sports & Outdoors,Basketball,3,243.37,Credit Card,Julieborough,3.0,F,64,730.11,March,2024,Q1,56-65
76603,45715,511,10,Electronics,Smartwatch,2,289.9,Cash on Delivery,Lake Toddside,5.0,F,36,579.8,February,2025,Q1,36-45
61332,45444,200,50,Sports & Outdoors,Basketball,2,68.94,Bank Transfer,Paulberg,,unknown,39,137.88,June,2024,Q2,36-45
16119,45629,628,20,Fashion,Pants,1,71.83,Bank Transfer,Williamsside,,F,28,71.83,December,2024,Q4,26-35
91463,45562,110,20,Fashion,Pants,5,418.71,Bank Transfer,Johnsonborough,3.0,F,66,2093.55,September,2024,Q3,65+
85934,45374,141,10,Electronics,Smartphone,2,200.17,Bank Transfer,Edwardview,4.0,F,60,400.34,March,2024,Q1,56-65
91509,45712,113,50,Sports & Outdoors,Running Shoes,3,459.41,Credit Card,Robertfort,5.0,F,43,1378.23,February,2025,Q1,36-45
36278,45605,246,50,Sports & Outdoors,Running Shoes,2,65.13,Credit Card,Reginachester,,F,75,130.26,November,2024,Q4,65+
13725,45459,564,10,Electronics,Smartphone,4,285.72,Credit Card,Hughesmouth,5.0,F,26,1142.88,June,2024,Q2,26-35
45232,45440,140,30,Home & Living,Vase,2,139.43,Cash on Delivery,New Kyle,4.0,F,67,278.86,May,2024,Q2,65+
55539,45639,614,10,Electronics,Laptop,5,144.95,Credit Card,Jasonbury,5.0,F,59,724.75,December,2024,Q4,56-65
77318,45706,305,40,Books & Stationery,Novel,2,203.94,Bank Transfer,Brownchester,5.0,M,23,407.88,February,2025,Q1,19-25
25761,45423,657,40,Books & Stationery,Notebook,4,449.55,Credit Card,Port Andre,3.0,F,29,1798.2,May,2024,Q2,26-35
62981,45493,200,30,Home & Living,Painting,2,422.99,Cash on Delivery,Wrightport,5.0,unknown,67,845.98,July,2024,Q3,65+
54917,45652,405,20,Fashion,Pants,4,157.24,Cash on Delivery,Christopherburgh,4.0,F,62,628.96,December,2024,Q4,56-65
73536,45455,311,30,Home & Living,Vase,5,306.44,Credit Card,Port Ashleyview,,M,61,1532.2,June,2024,Q2,56-65
47349,45683,517,40,Books & Stationery,Pen,2,382.15,Bank Transfer,Hernandezfort,5.0,F,47,764.3,January,2025,Q1,46-55
19284,45501,944,20,Fashion,T-shirt,5,162.45,Cash on Delivery,Phillipsport,4.0,F,52,812.25,July,2024,Q3,46-55
60712,45697,775,50,Sports & Outdoors,Tent,5,24.18,Credit Card,Georgestad,5.0,M,57,120.9,February,2025,Q1,56-65
92087,45377,888,10,Electronics,Laptop,4,26.2,Credit Card,South Michael,5.0,F,21,104.8,March,2024,Q1,19-25
99315,45568,618,30,Home & Living,Painting,3,413.52,Cash on Delivery,Michelleview,3.0,unknown,39,1240.56,October,2024,Q4,36-45
10679,45405,819,10,Electronics,Laptop,4,192.51,Cash on Delivery,Douglashaven,4.0,unknown,53,770.04,April,2024,Q2,46-55
53474,45561,892,40,Books & Stationery,Eraser,5,280.15,Bank Transfer,Johnburgh,,F,44,1400.75,September,2024,Q3,36-45
47962,45456,396,10,Electronics,Headphones,3,23.45,Credit Card,Bryceland,,F,22,70.35,June,2024,Q2,19-25
39413,45566,362,20,Fashion,Pants,2,327.22,Cash on Delivery,Wesleytown,1.0,F,23,654.44,October,2024,Q4,19-25
46239,45683,413,50,Sports & Outdoors,Soccer Ball,2,433.67,Cash on Delivery,Landryburgh,,unknown,52,867.34,January,2025,Q1,46-55
59603,45540,125,20,Fashion,Shirt,2,402.42,Credit Card,New Melissa,2.0,F,28,804.84,September,2024,Q3,26-35
92950,45378,265,30,Home & Living,Painting,2,217.67,Bank Transfer,Austinbury,5.0,F,37,435.34,March,2024,Q1,36-45
85365,45644,870,20,Fashion,Skirt,2,158.05,Cash on Delivery,Andersonshire,5.0,M,59,316.1,December,2024,Q4,56-65
17937,45705,787,10,Electronics,Smartphone,4,260.64,Cash on Delivery,Joetown,5.0,F,53,1042.56,February,2025,Q1,46-55
74288,45508,173,50,Sports & Outdoors,Tent,2,308.43,Bank Transfer,Lake Williamfort,5.0,F,25,616.86,August,2024,Q3,19-25
77157,45664,635,30,Home & Living,Painting,4,323.89,Bank Transfer,Port Pamelatown,2.0,F,61,1295.56,January,2025,Q1,56-65
87140,45628,977,30,Home & Living,Blanket,3,83.47,Credit Card,New Joshua,5.0,F,28,250.41,December,2024,Q4,26-35
54306,45561,409,50,Sports & Outdoors,Running Shoes,1,333.66,Cash on Delivery,Jacobfort,,M,39,333.66,September,2024,Q3,36-45
36926,45380,350,40,Books & Stationery,Notebook,2,137.12,Bank Transfer,Simonfort,4.0,F,68,274.24,March,2024,Q1,65+
